UNIQUE_REFERENCE_NUMBER,NAME,POINTX_CLASSIFICATION_CODE,FEATURE_EASTING,FEATURE_NORTHING,POSITIONAL_ACCURACY_CODE,UPRN,TOPOGRAPHIC_TOID,TOPOGRAPHIC_TOID_VERSION,USRN,USRN_MATCH_INDICATOR,DISTANCE,ADDRESS_DETAIL,STREET_NAME,LOCALITY,GEOGRAPHIC_COUNTY,POSTCODE,ADMINISTRATIVE_BOUNDARY,TELEPHONE_NUMBER,URL,BRAND,QUALIFIER_TYPE,QUALIFIER_DATA,PROVENANCE,DATE_OF_SUPPLY
68763899,Allt Yr Yn Ltc,6350447,330354.0,188657.0,1,100101046220.0,osgb1000027522474,4,27100054,1,92.2,,Allt-yr-Yn Road,Newport,Gwent,NP20 5EA,Casnewydd - Newport,1633266179.0,,,,,118 Information,01-SEP-2021
85588780,Harbour Fish Bar,1020020,330616.0,188079.0,1,100100657667.0,osgb1000027523190,5,27100354,1,9.5,35,Clytha Park Road,Newport,Gwent,NP20 4NZ,Casnewydd - Newport,1633255165.0,,,,,118 Information,01-SEP-2021
85645604,Evergreenwales,2140214,330351.0,188345.0,1,100100664072.0,osgb1000027523723,4,27100554,1,14.4,6,Fields Park Road,Newport,Gwent,NP20 5BA,Casnewydd - Newport,1633254339.0,www.evergreenwales.com,,,,118 Information,01-SEP-2021
103301461,Newport City Council,6330416,330405.0,188247.0,1,100101047071.0,osgb1000027523456,6,27100622,1,70.4,Civic Centre,Godfrey Road,Newport,Gwent,NP20 4UR,Casnewydd - Newport,1633656656.0,www.newport.gov.uk,,,,118 Information,01-SEP-2021
109092452,The Beckett Organisation Ltd,2090135,330455.6,188113.6,1,100100973882.0,osgb1000027523437,5,27100354,1,21.6,14,Clytha Park Road,Newport,Gwent,NP20 4PB,Casnewydd - Newport,1633259945.0,,,,,118 Information,01-SEP-2021
108306423,Witness Service,5290358,330475.0,188204.0,1,100101047046.0,osgb1000027523814,9,27100544,1,76.4,,Faulkner Road,Newport,Gwent,NP20 4PR,Casnewydd - Newport,3003321000.0,www.victimsupport.org.uk,Victim Support,,,118 Information,01-SEP-2021
108278384,Sherrington & Co,2090135,330525.0,188365.0,1,100100973326.0,osgb1000027522812,6,27100623,1,24.6,16,Gold Tops,Newport,Gwent,NP20 4PH,Casnewydd - Newport,1633257301.0,,,,,118 Information,01-SEP-2021
118116401,Tesco Express,9470699,330618.0,188053.0,1,100101046578.0,osgb1000027523222,5,27100354,1,11.0,1-2,Clytha Park Road,Newport,Gwent,NP20 4NZ,Casnewydd - Newport,3456102714.0,www.tesco.com,Tesco Express,,,118 Information,01-SEP-2021
124765829,Molyn Builders,2030045,330354.0,188403.0,1,100100647237.0,osgb1000027523737,5,27100049,1,23.7,15,Allt-yr-Yn Avenue,Newport,Gwent,NP20 5DA,Casnewydd - Newport,1633250287.0,www.molyn.co.uk,,,,118 Information,01-SEP-2021
125845682,B G Accountancy Services Ltd,2090147,330535.0,188531.0,1,100100683132.0,osgb1000027521853,2,27101189,1,13.3,120,Queens Hill Crescent,Newport,Gwent,NP20 5HF,Casnewydd - Newport,7976358093.0,,,,,118 Information,01-SEP-2021
126979617,Green Apple Energy,6350448,330544.0,188547.0,1,100100683130.0,osgb1000027521851,3,27101189,1,12.9,116,Queens Hill Crescent,Newport,Gwent,NP20 5HF,Casnewydd - Newport,7989140930.0,www.greenappleenergyltd.com,,,,118 Information,01-SEP-2021
145405938,Hammond Architectural Services Ltd,2040063,330482.0,188315.0,1,100100973940.0,osgb1000027523766,5,27100623,1,12.9,10,Gold Tops,Newport,Gwent,NP20 4PH,Casnewydd - Newport,1633844970.0,,,,,118 Information,01-SEP-2021
145406955,Psychology Wales,5280372,330621.0,188382.0,1,100101047087.0,osgb1000027522818,6,27100623,1,25.8,19-20,Gold Tops,Newport,Gwent,NP20 4PH,Casnewydd - Newport,1633547261.0,www.psychologywales.co.uk,,,,118 Information,01-SEP-2021
152780218,Close Comms Ltd,2080117,330566.9,188113.2,1,10093297073.0,osgb1000002715046690,2,27100622,1,37.2,1a,Godfrey Road,Newport,Gwent,NP20 4NX,Casnewydd - Newport,1633546690.0,www.closecomms.com,,,,118 Information,01-SEP-2021
158334273,The Cellar Door,1020034,330590.0,188050.0,1,100100973879.0,osgb1000027523219,4,27100354,1,12.1,5,Clytha Park Road,Newport,Gwent,NP20 4NZ,Casnewydd - Newport,7930857897.0,www.facebook.com/cellardoornewport,,,,118 Information,01-SEP-2021
63953947,Electricity Sub Station,6340433,330479.0,188475.0,1,,osgb1000002067829914,5,27101353,3,17.3,,,,Gwent,NP20,Casnewydd - Newport,,,,,,Ordnance Survey,01-SEP-2021
63953948,Electricity Sub Station,6340433,330446.0,188128.0,1,,osgb1000002067830320,6,27101054,3,5.6,,,,Gwent,NP20,Casnewydd - Newport,,,,,,Ordnance Survey,01-SEP-2021
159606946,Pulse Professional Software Ltd,2080117,330291.0,188617.0,1,100100647559.0,osgb1000027522460,2,27100054,1,20.5,20,Allt-yr-Yn Road,Newport,Gwent,NP20 5EA,Casnewydd - Newport,1212884886.0,www.pulse-software.com,,,,118 Information,01-SEP-2021
161938853,Meat Bar Grill,1020043,330602.0,188049.0,1,100100973329.0,osgb1000027523221,4,27100354,1,14.8,3,Clytha Park Road,Newport,Gwent,NP20 4NZ,Casnewydd - Newport,1633674422.0,www.meatnewport.co.uk,,Restaurant Type,Restaurant,118 Information,01-SEP-2021
163792086,Fountain Solicitors,2090154,330597.0,188269.0,1,100100973909.0,osgb1000027523043,4,27101286,1,13.7,2,Serpentine Road,Newport,Gwent,NP20 4PF,Casnewydd - Newport,1633920160.0,www.fountainsolicitors.com,,,,118 Information,01-SEP-2021
68592748,Letter Box,6340457,330355.0,188441.0,1,,osgb1000002715121951,2,27100049,3,7.6,,,,Gwent,NP20,Casnewydd - Newport,,,,,,Ordnance Survey,01-SEP-2021
68593831,Letter Box,6340457,330503.0,188141.0,1,,osgb1000002040991825,10,27100544,3,8.9,,,,Gwent,NP20,Casnewydd - Newport,,,,,,Ordnance Survey,01-SEP-2021
149636779,The Rogue Fox Coffee House,1020013,330583.0,188048.0,1,100100973800.0,osgb1000027523217,4,27100354,1,13.5,6,Clytha Park Road,Newport,Gwent,NP20 4NZ,Casnewydd - Newport,,,,,,Local Data Company,01-SEP-2021
145669589,St Mark's Church,6340459,330626.0,188339.0,1,10010553612.0,osgb1000027523050,4,27100623,2,17.4,Gold Tops,,Newport,Gwent,NP20 4PF,Casnewydd - Newport,,,,Religion,Not Identified (Christian),Ordnance Survey,01-SEP-2021
48766350,Sandwich Bar,1020019,330129.0,187659.0,1,100100973586.0,osgb1000027519963,2,27100889,1,7.3,90,Llanthewy Road,Newport,Gwent,NP20 4LA,Casnewydd - Newport,1633213388.0,,,,,118 Information,01-SEP-2021
54733764,Monmouthshire Building Society,2090138,330160.0,187636.0,1,100100973850.0,osgb1000027519902,2,27101378,1,14.2,234,Stow Hill,Newport,Gwent,NP20 4HA,Casnewydd - Newport,1633213276.0,www.monbs.com,Monmouthshire Building Society,,,118 Information,01-SEP-2021
54741624,Prism Independent Financial Advisers Ltd,2090147,330049.0,187681.0,1,100100684423.0,osgb1000027519847,2,27101228,1,10.9,22,Risca Road,Newport,Gwent,NP20 4JW,Casnewydd - Newport,1633251651.0,www.prismifa.info,Think Positive,,,118 Information,01-SEP-2021
78545952,Florence Justice Residential Home,5280373,330008.0,187460.0,1,100100973675.0,osgb1000027521127,9,27101380,1,24.9,19,Stow Park Circle,Newport,Gwent,NP20 4HF,Casnewydd - Newport,1633221800.0,,,,,118 Information,01-SEP-2021
75437944,Handpost Therapy,5280345,330198.0,187621.0,1,10014125223.0,osgb1000027519896,2,27101378,1,12.5,220,Stow Hill,Newport,Gwent,NP20 4HA,Casnewydd - Newport,1633250000.0,,,,,118 Information,01-SEP-2021
76253568,Home Valley House,2110191,330000.0,187730.0,1,100101055006.0,osgb1000027519793,8,27100218,1,30.0,Flat 1 Home Valley House,Bryngwyn Road,Newport,Gwent,NP20 4JQ,Casnewydd - Newport,1633264038.0,,,,,118 Information,01-SEP-2021
85552328,The Travel Business,2150218,330088.0,187672.0,1,100100973694.0,osgb1000027519842,3,27101228,1,17.5,12a,Risca Road,Newport,Gwent,NP20 4JW,Casnewydd - Newport,1633897002.0,www.airticketcentre.co.uk,,,,118 Information,01-SEP-2021
91380149,Mahin Spice,1020018,330147.0,187644.0,1,100100688730.0,osgb1000027520344,2,27101378,1,25.1,240,Stow Hill,Newport,Gwent,NP20 4HA,Casnewydd - Newport,1633842232.0,,,,,118 Information,01-SEP-2021
104553938,Haydn Bynon Building Services,2030045,330135.4,188432.2,1,10090951938.0,osgb5000005190605818,2,27112413,1,14.2,33,Broadleaf Way,Newport,Gwent,NP20 5BZ,Casnewydd - Newport,7703217975.0,,,,,118 Information,01-SEP-2021
114134170,Diamond Grill Kebab Shop,1020018,330151.0,187641.0,1,100100688729.0,osgb1000027519904,2,27101378,1,20.7,238,Stow Hill,Newport,Gwent,NP20 4HA,Casnewydd - Newport,1633262555.0,,,,,118 Information,01-SEP-2021
118136421,Completely Care,2050078,330155.0,187605.0,1,100100973912.0,osgb1000027520345,3,27101380,1,20.4,35,Stow Park Circle,Newport,Gwent,NP20 4HF,Casnewydd - Newport,1633211077.0,www.completelycare.co.uk,,,,118 Information,01-SEP-2021
124777994,Cloud K9,5260316,330173.0,187628.3,1,100100973892.0,osgb1000027519899,3,27101378,1,10.9,228,Stow Hill,Newport,Gwent,NP20 4HA,Casnewydd - Newport,1633213252.0,,,,,118 Information,01-SEP-2021
125642823,A Plus Driving Academy,5320390,330109.1,187169.6,1,100100676686.0,osgb1000027520964,2,27100968,1,15.9,114,Melfort Road,Newport,Gwent,NP20 3FS,Casnewydd - Newport,7989584741.0,www.aplusdrivingacademy.co.uk,,,,118 Information,01-SEP-2021
125701817,Local Link Magazine,2080114,330155.0,187605.0,1,100100973912.0,osgb1000027520345,3,27101380,1,20.4,35,Stow Park Circle,Newport,Gwent,NP20 4HF,Casnewydd - Newport,1633672427.0,www.locallinkmagazine.com,,,,118 Information,01-SEP-2021
141904817,National Therapy Solutions,5280345,330155.0,187605.0,1,100100973912.0,osgb1000027520345,3,27101380,1,20.4,35,Stow Park Circle,Newport,Gwent,NP20 4HF,Casnewydd - Newport,7414283385.0,,,,,118 Information,01-SEP-2021
145410608,Jax & Rose Property Management Ltd,2110191,330157.3,187605.4,1,100100973912.0,osgb1000027520345,3,27101380,1,20.4,35,Stow Park Circle,Newport,Gwent,NP20 4HF,Casnewydd - Newport,1633546423.0,www.jaxrose.com,,,,118 Information,01-SEP-2021
129842245,Tanning Boutique,2100156,330070.0,187673.0,1,100100684419.0,osgb1000027519843,3,27101228,1,11.3,14,Risca Road,Newport,Gwent,NP20 4JW,Casnewydd - Newport,1633840172.0,,,,,118 Information,01-SEP-2021
131513704,Bluebird Care Newport,2050076,330155.0,187605.0,1,100100973912.0,osgb1000027520345,3,27101380,1,20.4,35,Stow Park Circle,Newport,Gwent,NP20 4HF,Casnewydd - Newport,1633267708.0,www.bluebirdcare.co.uk,Bluebird Care,,,118 Information,01-SEP-2021
149607917,Ladbrokes Plc,4220279,330102.0,187665.0,1,100100684417.0,osgb1000027520527,3,27101228,1,16.7,10,Risca Road,Newport,Gwent,NP20 4JW,Casnewydd - Newport,8007316191.0,www.ladbrokes.com,Ladbrokes,,,118 Information,01-SEP-2021
63947974,Electricity Sub Station,6340433,330202.0,187232.0,1,,osgb1000002067327532,7,27100235,3,55.8,,,,Gwent,NP20,Casnewydd - Newport,,,,,,Ordnance Survey,01-SEP-2021
63953963,Electricity Sub Station,6340433,330091.0,188194.0,1,,osgb1000002067830158,7,27100552,3,33.2,,,,Gwent,NP20,Casnewydd - Newport,,,,,,Ordnance Survey,01-SEP-2021
68561704,Letter Box,6340457,330132.0,187643.0,2,,Not Assigned,0,27100889,3,2.6,,,,Gwent,NP20,Casnewydd - Newport,,,,,,Ordnance Survey,01-SEP-2021
68592747,Letter Box,6340457,330106.0,188147.0,1,,osgb1000002067830183,5,27100552,3,3.8,,,,Gwent,NP20,Casnewydd - Newport,,,,,,Ordnance Survey,01-SEP-2021
90881420,Drinks Express,2090811,330167.0,187638.0,1,100100973900.0,osgb1000027519901,4,27101378,1,18.0,232,Stow Hill,Newport,Gwent,NP20 4HA,Casnewydd - Newport,,www.paypoint.co.uk,PayPoint,,,PayPoint,01-SEP-2021
159230991,Handpost Beauty & Aesthetic Clinic,2100156,330186.0,187627.0,1,100100973893.0,osgb1000027519898,3,27101378,1,14.1,222,Stow Hill,Newport,Gwent,NP20 4HA,Casnewydd - Newport,,,,,,Local Data Company,01-SEP-2021
157738407,NoteMachine Ltd,2090141,330110.0,187659.0,1,100100684416.0,osgb1000027519967,3,27101228,1,14.4,6-8,Risca Road,Newport,Gwent,NP20 4JW,Casnewydd - Newport,,,,,,VocaLink,01-SEP-2021
22065208,Bus Stop (Frederick Street),10590732,331568.0,187012.0,1,,Not Assigned,0,27100377,3,3.8,,,,Gwent,NP20,Casnewydd - Newport,,,,SMS Number,nwpdpmj,Department for Transport,01-SEP-2021
22065209,Bus Stop (Frederick Street),10590732,331558.0,187011.0,1,,Not Assigned,0,27100377,3,5.7,,,,Gwent,NP20,Casnewydd - Newport,,,,SMS Number,nwpdpmp,Department for Transport,01-SEP-2021
48798666,Clare Food Newport Ltd,9470669,331541.0,187012.0,1,100101046647.0,osgb1000042707179,7,27100377,1,20.9,143-144,Commercial Road,Newport,Gwent,NP20 2PJ,Casnewydd - Newport,1633255121.0,,,,,118 Information,01-SEP-2021
54577363,Compressed Air Systems,2060092,331618.0,187039.0,1,100100972948.0,osgb1000027569197,5,27100514,1,6.5,Unit 25,Enterprise Way,Newport,Gwent,NP20 2AQ,Casnewydd - Newport,1633246600.0,,,,,118 Information,01-SEP-2021
54963631,Archway Vehicle Repairs,2130212,331738.0,187014.0,1,200002952195.0,osgb1000027569163,5,27100191,1,14.7,1a,Broad Street,Newport,Gwent,NP20 2DQ,Casnewydd - Newport,1633254717.0,www.archwayvehiclerepairs-newport.co.uk,,,,118 Information,01-SEP-2021
64356004,Amdart Printers,7420599,331710.0,187071.0,1,100100973075.0,osgb1000027569641,5,27100514,1,18.6,Unit 50,Enterprise Way,Newport,Gwent,NP20 2AQ,Casnewydd - Newport,1633254900.0,,,,,118 Information,01-SEP-2021
109098618,Just Plumbing,2030056,331049.0,187039.0,1,100100654595.0,osgb1000027570563,4,27100262,1,13.4,82,Capel Crescent,Newport,Gwent,NP20 2FS,Casnewydd - Newport,1633910863.0,www.justplumbingandheating.co.uk,,,,118 Information,01-SEP-2021
118129583,Motorcycle Bunker Ltd,9490695,331685.0,187013.0,1,10014122977.0,osgb1000027569532,4,27100583,1,9.2,Unit 9 Evtol Trading Estate,Frederick Street,Newport,Gwent,NP20 2DR,Casnewydd - Newport,1633547935.0,www.motorcyclebunker.co.uk,,,,118 Information,01-SEP-2021
125646110,Honeybunch Cake Co,7400524,330420.0,187011.0,1,100100693508.0,osgb1000027521387,3,27101530,1,15.8,15,Waterloo Road,Newport,Gwent,NP20 4FB,Casnewydd - Newport,7769213181.0,,,,,118 Information,01-SEP-2021
125780640,Saldo Pipe & Construction,2060085,331632.0,187086.0,1,,osgb1000027569206,4,27100514,2,12.6,Unit 30b,Enterprise Way,Newport,Gwent,NP20 2AQ,Casnewydd - Newport,1633858960.0,www.saldo.co.uk,,,,118 Information,01-SEP-2021
125878948,Chambers Wales,6350448,331619.0,187088.0,1,10014122685.0,osgb1000027569208,5,27100514,1,19.5,Room 1 Unit 29-30,Enterprise Way,Newport,Gwent,NP20 2AQ,Casnewydd - Newport,1633242730.0,,,,,118 Information,01-SEP-2021
126976602,Executive Leaders Network,4210273,331611.0,187050.0,1,10090273454.0,osgb1000027569195,5,27100514,2,12.4,Suite 23 Orion Suite,Enterprise Way,Newport,Gwent,NP20 2AQ,Casnewydd - Newport,1633746448.0,,,,,118 Information,01-SEP-2021
133949847,City Pest Control,2070109,331635.0,187101.0,1,,osgb1000027569633,5,27100514,2,8.7,Office 3,Enterprise Way,Newport,Gwent,NP20 2AQ,Casnewydd - Newport,8000051105.0,www.citypest.wales,,,,118 Information,01-SEP-2021
145397809,G L 100 Services,6350769,331654.0,187066.0,1,100100973050.0,osgb1000027569204,5,27100514,1,12.2,Unit 18,Enterprise Way,Newport,Gwent,NP20 2AQ,Casnewydd - Newport,1633216644.0,www.gl100services.com,,,,118 Information,01-SEP-2021
145406380,Atlantic Beauty Zone,9480677,331563.0,187053.0,1,100101046627.0,osgb1000027569167,5,27100377,1,15.7,71,Commercial Road,Newport,Gwent,NP20 2PF,Casnewydd - Newport,7581032997.0,,,,,118 Information,01-SEP-2021
162700552,Newport French Polishers,2130206,331075.0,187005.0,1,100100972648.0,osgb1000027570527,8,27100262,1,9.7,54,Capel Crescent,Newport,Gwent,NP20 2FT,Casnewydd - Newport,7811683790.0,,,,,118 Information,01-SEP-2021
164694853,Candy Fitness,5280345,331590.0,187067.0,1,10014122681.0,osgb1000002715093272,3,27100514,1,11.4,Unit 56,Enterprise Way,Newport,Gwent,NP20 2AQ,Casnewydd - Newport,1633264056.0,,,,,118 Information,01-SEP-2021
159836821,Play Area,3180255,330583.7,187089.4,2,,Not Assigned,0,27100264,3,91.9,,,,Gwent,NP20,Casnewydd - Newport,,,,,,Ordnance Survey,01-SEP-2021
84380360,Luxton Stores,2090811,330901.0,187053.0,1,100100654747.0,osgb1000027520830,3,27100264,2,19.3,69,Cardiff Road,Newport,Gwent,NP20 2EN,Casnewydd - Newport,,www.paypoint.co.uk,PayPoint,,,PayPoint,01-SEP-2021
84380363,Lifestyle Express,2090811,331553.0,187075.0,1,100100658396.0,osgb1000027569170,5,27100377,1,15.3,67-68,Commercial Road,Newport,Gwent,NP20 2PF,Casnewydd - Newport,,www.paypoint.co.uk,PayPoint,,,PayPoint,01-SEP-2021
95775408,Clare Food Store,2090811,331541.0,187012.0,1,100101046647.0,osgb1000042707179,7,27100377,1,20.9,143-144,Commercial Road,Newport,Gwent,NP20 2PJ,Casnewydd - Newport,,www.paypoint.co.uk,PayPoint,,,PayPoint,01-SEP-2021
110643317,Clare Food Store,9470699,331522.8,187006.9,1,100100972442.0,osgb1000027569164,11,27100262,1,8.9,143-144,Commercial Road,Newport,Gwent,NP20 2PJ,Casnewydd - Newport,,,,,,Local Data Company,01-SEP-2021
110643319,Global Food Market,9470669,331526.9,187062.3,1,100100658423.0,osgb1000027569173,5,27100377,1,13.7,150,Commercial Road,Newport,Gwent,NP20 2PJ,Casnewydd - Newport,,,,,,Local Data Company,01-SEP-2021
126938604,Atlantic Beauty Zone,2100156,331561.4,187052.1,1,100101046627.0,osgb1000027569167,5,27100377,2,13.8,71,Commercial Road,Newport,Gwent,NP20 2PF,Casnewydd - Newport,,,,,,Local Data Company,01-SEP-2021
141290232,Bana,1020020,331558.0,187058.0,1,100100658397.0,osgb1000027569168,5,27100377,1,13.1,Flat 70,Commercial Road,Newport,Gwent,NP20 2PF,Casnewydd - Newport,,,,,,Local Data Company,01-SEP-2021
149633034,Mega Food,9470699,331536.0,187035.0,1,100101046648.0,osgb1000027569177,5,27100377,1,16.3,145-146,Commercial Road,Newport,Gwent,NP20 2PJ,Casnewydd - Newport,,,,,,Local Data Company,01-SEP-2021
157517364,Posh Weaves & Braiding,2100156,331542.0,187097.0,1,10002149497.0,osgb1000027569182,5,27100377,1,13.9,Second Floor Flat 64,Commercial Road,Newport,Gwent,NP20 2PF,Casnewydd - Newport,,,,,,Local Data Company,01-SEP-2021
32973533,NoteMachine Ltd,2090141,330901.0,187053.0,1,100100654747.0,osgb1000027520830,3,27100264,2,19.3,69,Cardiff Road,Newport,Gwent,NP20 2EN,Casnewydd - Newport,,,,,,VocaLink,01-SEP-2021
129546083,Cardtronics,2090141,331553.0,187075.0,1,100100658396.0,osgb1000027569170,5,27100377,1,15.3,67-68,Commercial Road,Newport,Gwent,NP20 2PF,Casnewydd - Newport,,,,,,VocaLink,01-SEP-2021
18188224,Christadelphian Hall,6340459,331964.0,188964.0,1,10014123624.0,osgb1000027571702,4,27100238,3,22.8,,,,Gwent,NP19,Casnewydd - Newport,,,,Religion,Christadelphians (Christian),Ordnance Survey,01-SEP-2021
54469780,G & R Decorators Ltd,2030054,331865.0,188994.0,1,100101047093.0,osgb1000027571495,5,27100630,1,9.9,1a,Gore Street,Newport,Gwent,NP19 7BG,Casnewydd - Newport,1633842220.0,,,,,118 Information,01-SEP-2021
64365438,Standard Signs,7420606,331759.0,188972.0,1,10010554438.0,osgb1000042529000,6,27100722,1,18.4,Standard House,Herbert Road,Newport,Gwent,NP19 7BH,Casnewydd - Newport,1633256406.0,www.standardsigns.co.uk,,,,118 Information,01-SEP-2021
64392544,Sign Shop Newport,7420614,331962.0,188951.0,1,100100970576.0,osgb1000027571539,4,27100238,1,16.7,129,Caerleon Road,Newport,Gwent,NP19 7BZ,Casnewydd - Newport,1633251550.0,www.signshopwales.co.uk,,,,118 Information,01-SEP-2021
76235339,Digger Custom Motorcycle Seats,7370481,331677.0,188998.0,1,100101046841.0,osgb1000027574746,6,27100417,1,73.5,Unit 10 Crawford Trading Estate,Crawford Street,Newport,Gwent,NP19 7AY,Casnewydd - Newport,1633216360.0,www.diggerseats.co.uk,,,,118 Information,01-SEP-2021
85531088,Wags Hair Studio,2100156,331985.0,188981.0,1,100100970904.0,osgb1000027571531,5,27100238,1,15.8,Flat 1 133,Caerleon Road,Newport,Gwent,NP19 7BZ,Casnewydd - Newport,1633259631.0,,,,,118 Information,01-SEP-2021
85559894,K 9 Time,5260316,331957.4,188948.2,1,100100653680.0,osgb1000027571540,4,27100238,1,18.8,127,Caerleon Road,Newport,Gwent,NP19 7BZ,Casnewydd - Newport,1633221882.0,,,,,118 Information,01-SEP-2021
91385265,Chris Harris Fencing Services,2030778,331925.0,188990.0,1,100100692127.0,osgb1000027571519,6,27101490,1,10.9,26,Usk Street,Newport,Gwent,NP19 7BE,Casnewydd - Newport,1633763917.0,,,,,118 Information,01-SEP-2021
125904321,Adorable You Beauty,2100156,331996.0,188946.0,1,100100653664.0,osgb1000027571420,6,27100238,1,13.7,110,Caerleon Road,Newport,Gwent,NP19 7GZ,Casnewydd - Newport,7852834284.0,,,,,118 Information,01-SEP-2021
129132143,Tanning Studio,2100156,331985.0,188981.0,1,100100970904.0,osgb1000027571531,5,27100238,1,15.8,133,Caerleon Road,Newport,Gwent,NP19 7BZ,Casnewydd - Newport,1633842233.0,,,,,118 Information,01-SEP-2021
145830987,Magic Fingers Beauty Salon,2100156,331951.0,188935.0,1,100100653673.0,osgb1000027571544,4,27100238,1,16.2,121,Caerleon Road,Newport,Gwent,NP19 7BZ,Casnewydd - Newport,1633222510.0,,,,,118 Information,01-SEP-2021
149613337,Newport Funeralcare,2100165,331991.0,188988.0,1,100100970839.0,osgb1000027571528,5,27100238,1,15.1,133a,Caerleon Road,Newport,Gwent,NP19 7BY,Casnewydd - Newport,1633211543.0,www.co-operativefuneralcare.co.uk,The Co-operative Group,,,118 Information,01-SEP-2021
63947972,Electricity Sub Station,6340433,331788.0,188980.0,1,,osgb5000005130437416,2,27100722,3,9.2,,,,Gwent,NP19,Casnewydd - Newport,,,,,,Ordnance Survey,01-SEP-2021
164702760,Sanremo,1020043,331978.0,188977.0,1,100100970577.0,osgb1000027571533,5,27100238,1,19.1,131,Caerleon Road,Newport,Gwent,NP19 7BZ,Casnewydd - Newport,1633212225.0,,,Restaurant Type,Italian Restaurant,118 Information,01-SEP-2021
141288564,Royal Barbers,2100156,331954.0,188938.0,1,100100653675.0,osgb1000027571542,5,27100238,1,15.5,Flat Over 123,Caerleon Road,Newport,Gwent,NP19 7BZ,Casnewydd - Newport,,,,,,Local Data Company,01-SEP-2021
141288567,The Sign Shop,7420606,331962.0,188951.0,1,100100970576.0,osgb1000027571539,4,27100238,1,16.7,129,Caerleon Road,Newport,Gwent,NP19 7BZ,Casnewydd - Newport,,,,,,Local Data Company,01-SEP-2021
157520398,The Co-operative Funeralcare,2100165,331991.0,188988.0,1,100100970839.0,osgb1000027571528,5,27100238,1,15.1,133a,Caerleon Road,Newport,Gwent,NP19 7BY,Casnewydd - Newport,1633211543.0,www.co-operativefuneralcare.co.uk/,The Co-operative Funeralcare,,,Local Data Company,01-SEP-2021
22121458,Friars Walk 10,10590732,331205.0,188113.0,1,,Not Assigned,0,27100823,3,48.1,,,,Gwent,NP20,Casnewydd - Newport,,,,SMS Number,nwpdjwg,Department for Transport,01-SEP-2021
103923034,Newport Smile Centre,5280368,330960.0,188043.0,1,100100972146.0,osgb1000027523083,4,27101046,1,10.6,5,North Street,Newport,Gwent,NP20 1JZ,Casnewydd - Newport,1633254414.0,,,,,Wilmington Healthcare Ltd,01-SEP-2021
